vente_id;date_mutation;nature_mutation;valeur_fonciere
629;2020-02-17 00:00:00;Vente;297000
630;2020-03-16 00:00:00;Vente;335300
631;2020-02-21 00:00:00;Vente;208000
632;2020-03-16 00:00:00;Vente;245600
633;2020-03-09 00:00:00;Vente;692000
634;2020-03-06 00:00:00;Vente;230000
635;2020-03-03 00:00:00;Vente;145825
636;2020-03-06 00:00:00;Vente;166850
637;2020-02-28 00:00:00;Vente;202500
638;2020-03-10 00:00:00;Vente;377600
639;2020-03-05 00:00:00;Vente;205370
640;2020-03-02 00:00:00;Vente;196600
641;2020-02-28 00:00:00;Vente;302500
642;2020-03-05 00:00:00;Vente;79900
643;2020-03-06 00:00:00;Vente;616000
644;2020-03-03 00:00:00;Vente;1755000
645;2020-03-27 00:00:00;Vente;122500
646;2020-03-16 00:00:00;Vente;299250
647;2020-03-06 00:00:00;Vente;685500
648;2020-03-17 00:00:00;Vente;718626
649;2020-03-26 00:00:00;Vente;251750
650;2020-03-31 00:00:00;Vente;92500
651;2020-03-20 00:00:00;Vente;723000
652;2020-03-12 00:00:00;Vente;78850
653;2020-03-23 00:00:00;Vente;72500
654;2020-04-02 00:00:00;Vente;244370
655;2020-03-31 00:00:00;Vente;798000
656;2020-04-09 00:00:00;Vente;308000
657;2020-04-07 00:00:00;Vente;152500
658;2020-04-20 00:00:00;Vente;383450
659;2020-04-23 00:00:00;Vente;525000
660;2020-04-15 00:00:00;Vente;455240
661;2020-04-21 00:00:00;Vente;123900
662;2020-03-26 00:00:00;Vente;133000
663;2020-02-11 00:00:00;Vente;33609
664;2020-02-11 00:00:00;Vente;67991
665;2020-04-16 00:00:00;Vente;319000
666;2020-04-24 00:00:00;Vente;162300
667;2020-04-27 00:00:00;Vente;610000
668;2020-05-06 00:00:00;Vente;120560
669;2020-04-30 00:00:00;Vente;695000
670;2020-05-05 00:00:00;Vente;378000
671;2020-05-05 00:00:00;Vente;292500
672;2020-04-30 00:00:00;Vente;85100
673;2020-04-27 00:00:00;Vente;165000
674;2020-05-15 00:00:00;Vente;204700
675;2020-05-18 00:00:00;Vente;337000
676;2020-05-15 00:00:00;Vente;121700
677;2020-05-14 00:00:00;Vente;266000
678;2020-04-30 00:00:00;Vente;324250
679;2020-05-06 00:00:00;Vente;190450
680;2020-05-11 00:00:00;Vente;455000
681;2020-05-19 00:00:00;Vente;178525
682;2020-05-19 00:00:00;Vente;201400
683;2020-05-04 00:00:00;Vente;208500
684;2020-03-30 00:00:00;Vente;63000
685;2020-05-19 00:00:00;Vente;88550
686;2020-05-19 00:00:00;Vente;228000
687;2020-05-11 00:00:00;Vente;155550
688;2020-04-28 00:00:00;Vente;146430
689;2020-05-20 00:00:00;Vente;196100
690;2020-05-14 00:00:00;Vente;387000
691;2020-05-15 00:00:00;Vente;185000
692;2020-05-25 00:00:00;Vente;261250
693;2020-05-14 00:00:00;Vente;514000
694;2020-05-29 00:00:00;Vente;148750
695;2020-05-26 00:00:00;Vente;74000
696;2020-05-14 00:00:00;Vente;198200
697;2020-05-15 00:00:00;Vente;935000
698;2020-05-28 00:00:00;Vente;81300
699;2020-05-18 00:00:00;Vente;156250
700;2020-05-14 00:00:00;Vente;74400
701;2020-06-04 00:00:00;Vente;780000
702;2020-06-04 00:00:00;Vente;352960
703;2020-05-19 00:00:00;Vente;287000
704;2020-05-20 00:00:00;Vente;159200
705;2020-05-15 00:00:00;Vente;141000
706;2020-05-19 00:00:00;Vente;279000
707;2020-05-25 00:00:00;Vente;370545
708;2020-05-28 00:00:00;Vente;422000
709;2020-05-20 00:00:00;Vente;193700
710;2020-05-20 00:00:00;Vente;539280
711;2020-05-20 00:00:00;Vente;321175
712;2020-05-25 00:00:00;Vente;809000
713;2020-05-28 00:00:00;Vente;167500
714;2020-05-22 00:00:00;Vente;232180
715;2020-05-25 00:00:00;Vente;212700
716;2020-06-04 00:00:00;Vente;272600
717;2020-06-11 00:00:00;Vente;169600
718;2020-06-10 00:00:00;Vente;102800
719;2020-06-09 00:00:00;Vente;166500
720;2020-05-29 00:00:00;Vente;810000
721;2020-06-10 00:00:00;Vente;294975
722;2020-06-03 00:00:00;Vente;860000
723;2020-06-09 00:00:00;Vente;219990
724;2020-06-03 00:00:00;Vente;215200
725;2020-06-12 00:00:00;Vente;365580
726;2020-06-19 00:00:00;Vente;450000
727;2020-06-05 00:00:00;Vente;675000
728;2020-06-11 00:00:00;Vente;189400
729;2020-06-08 00:00:00;Vente;186600
730;2020-06-15 00:00:00;Vente;148900
731;2020-06-05 00:00:00;Vente;102700
732;2020-06-03 00:00:00;Vente;180000
733;2020-06-02 00:00:00;Vente;119100
734;2020-06-09 00:00:00;Vente;84112
735;2020-06-10 00:00:00;Vente;90500
736;2020-06-17 00:00:00;Vente;346000
737;2020-05-29 00:00:00;Vente;66000
738;2020-06-04 00:00:00;Vente;131600
739;2020-06-15 00:00:00;Vente;230300
740;2020-05-19 00:00:00;Vente;82000
741;2020-06-15 00:00:00;Vente;143000
742;2020-06-12 00:00:00;Vente;210000
743;2020-06-08 00:00:00;Vente;274000
744;2020-06-29 00:00:00;Vente;179900
745;2020-06-08 00:00:00;Vente;214000
746;2020-06-16 00:00:00;Vente;73000
747;2020-06-26 00:00:00;Vente;169000
748;2020-04-30 00:00:00;Vente;254280
749;2020-06-02 00:00:00;Vente;342000
750;2020-06-30 00:00:00;Vente;328300
751;2020-06-10 00:00:00;Vente;203300
752;2020-06-16 00:00:00;Vente;167960
753;2020-06-17 00:00:00;Vente;432500
754;2020-06-30 00:00:00;Vente;970000
755;2020-06-19 00:00:00;Vente;82500
756;2020-06-22 00:00:00;Vente;263500
757;2020-06-05 00:00:00;Vente;138800
758;2020-06-12 00:00:00;Vente;565000
759;2020-06-17 00:00:00;Vente;1582542
760;2020-06-15 00:00:00;Vente;52000
761;2020-06-15 00:00:00;Vente;155350
762;2020-06-26 00:00:00;Vente;401470
763;2020-06-25 00:00:00;Vente;166000
764;2020-06-16 00:00:00;Vente;285000
765;2020-06-30 00:00:00;Vente;445100
766;2020-06-26 00:00:00;Vente;137700
767;2020-06-18 00:00:00;Vente;147500
768;2020-06-11 00:00:00;Vente;113300
769;2020-06-11 00:00:00;Vente;439200
770;2020-06-17 00:00:00;Vente;277000
771;2020-06-25 00:00:00;Vente;85500
772;2020-01-10 00:00:00;Vente;172020
773;2020-01-08 00:00:00;Vente;415000
774;2020-01-08 00:00:00;Vente;214700
775;2020-01-10 00:00:00;Vente;421420
776;2020-01-16 00:00:00;Vente;635000
777;2020-01-10 00:00:00;Vente;171600
778;2020-01-13 00:00:00;Vente;278800
779;2020-01-15 00:00:00;Vente;183750
780;2020-01-17 00:00:00;Vente;435000
781;2020-01-17 00:00:00;Vente;111755
782;2020-02-04 00:00:00;Vente;124500
783;2020-01-23 00:00:00;Vente;121000
784;2020-01-29 00:00:00;Vente;84500
785;2020-01-21 00:00:00;Vente;407500
786;2020-02-11 00:00:00;Vente;96300
787;2020-01-31 00:00:00;Vente;341000
788;2020-01-29 00:00:00;Vente;115200
789;2020-01-31 00:00:00;Vente;559900
790;2020-02-07 00:00:00;Vente;257500
791;2020-01-30 00:00:00;Vente;50400
792;2020-02-11 00:00:00;Vente;187440
793;2020-02-06 00:00:00;Vente;157700
794;2020-02-26 00:00:00;Vente;129450
795;2020-02-14 00:00:00;Vente;584000
796;2020-02-10 00:00:00;Vente;111600
797;2020-02-12 00:00:00;Vente;92000
798;2020-02-10 00:00:00;Vente;104000
799;2020-02-25 00:00:00;Vente;186000
800;2020-02-11 00:00:00;Vente;244000
801;2020-02-26 00:00:00;Vente;283500
802;2020-02-24 00:00:00;Vente;124720
803;2020-02-27 00:00:00;Vente;192500
804;2020-02-13 00:00:00;Vente;103000
805;2020-03-03 00:00:00;Vente;156750
806;2020-03-10 00:00:00;Vente;120200
807;2020-02-28 00:00:00;Vente;36000
808;2020-02-17 00:00:00;Vente;111594
809;2020-02-28 00:00:00;Vente;611284
810;2020-03-03 00:00:00;Vente;57000
811;2020-02-29 00:00:00;Vente;88000
812;2020-03-02 00:00:00;Vente;173000
813;2020-02-21 00:00:00;Vente;143730
814;2020-03-09 00:00:00;Vente;65000
815;2020-03-17 00:00:00;Vente;308200
816;2020-03-04 00:00:00;Vente;486200
817;2020-02-27 00:00:00;Vente;161000
818;2020-03-11 00:00:00;Vente;207000
819;2020-03-11 00:00:00;Vente;70000
820;2020-03-18 00:00:00;Vente;87000
821;2020-03-16 00:00:00;Vente;353000
822;2020-03-12 00:00:00;Vente;77020
823;2020-03-02 00:00:00;Vente;112200
824;2020-02-26 00:00:00;Vente;327000
825;2020-03-16 00:00:00;Vente;119550
826;2020-03-11 00:00:00;Vente;148500
827;2020-02-27 00:00:00;Vente;485000
828;2020-03-31 00:00:00;Vente;78000
829;2020-03-16 00:00:00;Vente;657000
830;2020-03-06 00:00:00;Vente;187000
831;2020-03-26 00:00:00;Vente;141000
832;2020-03-31 00:00:00;Vente;250693
833;2020-03-13 00:00:00;Vente;355730
834;2020-03-16 00:00:00;Vente;900000
835;2020-03-16 00:00:00;Vente;122000
836;2020-03-20 00:00:00;Vente;404070
837;2020-03-23 00:00:00;Vente;304015
838;2020-03-17 00:00:00;Vente;208000
839;2020-02-21 00:00:00;Vente;480000
840;2020-03-27 00:00:00;Vente;170500
841;2020-04-06 00:00:00;Vente;253000
842;2020-04-10 00:00:00;Vente;289150
843;2020-04-09 00:00:00;Vente;74300
844;2020-04-10 00:00:00;Vente;275150
845;2020-04-29 00:00:00;Vente;230549
846;2020-05-12 00:00:00;Vente;307500
847;2020-04-23 00:00:00;Vente;550000
848;2020-05-12 00:00:00;Vente;148000
849;2020-04-22 00:00:00;Vente;199990
850;2020-05-05 00:00:00;Vente;113000
851;2020-05-13 00:00:00;Vente;209000
852;2020-05-07 00:00:00;Vente;302000
853;2020-05-18 00:00:00;Vente;289000
854;2020-05-19 00:00:00;Vente;188000
855;2020-05-19 00:00:00;Vente;51500
856;2020-05-12 00:00:00;Vente;149570
857;2020-05-13 00:00:00;Vente;202000
858;2020-05-25 00:00:00;Vente;309000
859;2020-05-15 00:00:00;Vente;395000
860;2020-05-14 00:00:00;Vente;94000
861;2020-05-25 00:00:00;Vente;660000
862;2020-05-26 00:00:00;Vente;96500
863;2020-05-18 00:00:00;Vente;136205
864;2020-05-18 00:00:00;Vente;158000
865;2020-05-15 00:00:00;Vente;305343,5
866;2020-05-20 00:00:00;Vente;180740
867;2020-05-20 00:00:00;Vente;213000
868;2020-05-20 00:00:00;Vente;144000
869;2020-05-20 00:00:00;Vente;505000
870;2020-05-28 00:00:00;Vente;83000
871;2020-05-29 00:00:00;Vente;563000
872;2020-05-19 00:00:00;Vente;363000
873;2020-05-20 00:00:00;Vente;350710
874;2020-06-08 00:00:00;Vente;394000
875;2020-05-28 00:00:00;Vente;288000
876;2020-05-26 00:00:00;Vente;71000
877;2020-05-27 00:00:00;Vente;138000
878;2020-06-05 00:00:00;Vente;142400
879;2020-05-15 00:00:00;Vente;159500
880;2020-05-14 00:00:00;Vente;89000
881;2020-05-28 00:00:00;Vente;165000
882;2020-06-12 00:00:00;Vente;339000
883;2020-06-02 00:00:00;Vente;350000
884;2020-06-04 00:00:00;Vente;48600
885;2020-05-26 00:00:00;Vente;197000
886;2020-06-02 00:00:00;Vente;114000
887;2020-05-18 00:00:00;Vente;48000
888;2020-05-26 00:00:00;Vente;232800
889;2020-06-10 00:00:00;Vente;219400
890;2020-06-10 00:00:00;Vente;342500
891;2020-06-09 00:00:00;Vente;196000
892;2020-06-04 00:00:00;Vente;119000
893;2020-06-02 00:00:00;Vente;110000
894;2020-06-08 00:00:00;Vente;105000
895;2020-06-04 00:00:00;Vente;130000
896;2020-06-15 00:00:00;Vente;132480
897;2020-05-28 00:00:00;Vente;136000
898;2020-06-12 00:00:00;Vente;314000
899;2020-05-25 00:00:00;Vente;575000
900;2020-05-28 00:00:00;Vente;127500
901;2020-06-10 00:00:00;Vente;133000
902;2020-05-27 00:00:00;Vente;349200
903;2020-06-02 00:00:00;Vente;129000
904;2020-06-02 00:00:00;Vente;123500
905;2020-06-15 00:00:00;Vente;233000
906;2020-06-08 00:00:00;Vente;183950
907;2020-06-02 00:00:00;Vente;464500
908;2020-06-05 00:00:00;Vente;293000
909;2020-06-01 00:00:00;Vente;118000
910;2020-06-23 00:00:00;Vente;102000
911;2020-06-12 00:00:00;Vente;1100000
912;2020-06-17 00:00:00;Vente;81000
913;2020-05-25 00:00:00;Vente;163000
914;2020-06-09 00:00:00;Vente;295000
915;2020-06-02 00:00:00;Vente;1000000
916;2020-06-03 00:00:00;Vente;175000
917;2020-06-10 00:00:00;Vente;365000
918;2020-06-08 00:00:00;Vente;179000
919;2020-06-09 00:00:00;Vente;129600
920;2020-06-04 00:00:00;Vente;127000
921;2020-06-12 00:00:00;Vente;153000
922;2020-05-29 00:00:00;Vente;317000
923;2020-06-15 00:00:00;Vente;225000
924;2020-06-23 00:00:00;Vente;230000
925;2020-06-22 00:00:00;Vente;145750
926;2020-06-09 00:00:00;Vente;95000
927;2020-06-10 00:00:00;Vente;65500
928;2020-06-15 00:00:00;Vente;184414
929;2020-06-16 00:00:00;Vente;245000
930;2020-06-22 00:00:00;Vente;205358
931;2020-06-05 00:00:00;Vente;390000
932;2020-06-12 00:00:00;Vente;229000
933;2020-06-23 00:00:00;Vente;96000
934;2020-06-25 00:00:00;Vente;205000
935;2020-06-18 00:00:00;Vente;383000
936;2020-06-15 00:00:00;Vente;259000
937;2020-06-25 00:00:00;Vente;235000
938;2020-06-26 00:00:00;Vente;112000
939;2020-06-23 00:00:00;Vente;285000
940;2020-06-05 00:00:00;Vente;137000
941;2020-06-25 00:00:00;Vente;335000
942;2020-06-12 00:00:00;Vente;240550
943;2020-06-25 00:00:00;Vente;29500
944;2020-06-17 00:00:00;Vente;140000
945;2020-06-25 00:00:00;Vente;190000
946;2020-06-18 00:00:00;Vente;123000
947;2020-06-29 00:00:00;Vente;99551
948;2020-06-23 00:00:00;Vente;150000
949;2020-06-26 00:00:00;Vente;132000
950;2020-06-29 00:00:00;Vente;80000
951;2020-06-23 00:00:00;Vente;348345
952;2020-06-24 00:00:00;Vente;215000
953;2020-06-23 00:00:00;Vente;98000
954;2020-06-25 00:00:00;Vente;218000
955;2020-06-29 00:00:00;Vente;145000
956;2020-06-26 00:00:00;Vente;233050
957;2020-01-06 00:00:00;Vente;335000
958;2020-01-20 00:00:00;Vente;359000
959;2020-01-16 00:00:00;Vente;117500
960;2020-01-14 00:00:00;Vente;153000
961;2020-01-09 00:00:00;Vente;474801
962;2020-01-14 00:00:00;Vente;167500
963;2020-01-14 00:00:00;Vente;750000
964;2020-01-06 00:00:00;Vente;81000
965;2020-01-07 00:00:00;Vente;405000
966;2020-01-15 00:00:00;Vente;135000
967;2020-01-16 00:00:00;Vente;294000
968;2020-01-07 00:00:00;Vente;198000
969;2020-01-14 00:00:00;Vente;193000
970;2020-01-09 00:00:00;Vente;174000
971;2020-01-21 00:00:00;Vente;146000
972;2020-01-31 00:00:00;Vente;100000
973;2020-01-21 00:00:00;Vente;327000
974;2020-01-07 00:00:00;Vente;233000
975;2020-01-28 00:00:00;Vente;199900
976;2020-02-07 00:00:00;Vente;106000
977;2020-01-17 00:00:00;Vente;260000
978;2020-01-23 00:00:00;Vente;140500
979;2020-01-24 00:00:00;Vente;382000
980;2020-01-24 00:00:00;Vente;92500
981;2020-02-07 00:00:00;Vente;208000
982;2020-01-20 00:00:00;Vente;128000
983;2020-02-13 00:00:00;Vente;45000
984;2020-02-04 00:00:00;Vente;70000
985;2020-01-29 00:00:00;Vente;304560
986;2020-01-17 00:00:00;Vente;175000
987;2020-02-11 00:00:00;Vente;50000
988;2020-02-19 00:00:00;Vente;314000
989;2020-02-13 00:00:00;Vente;225000
990;2020-02-14 00:00:00;Vente;114500
991;2020-01-27 00:00:00;Vente;157000
992;2020-02-18 00:00:00;Vente;95000
993;2020-01-30 00:00:00;Vente;145000
994;2020-02-11 00:00:00;Vente;2220000
995;2020-01-31 00:00:00;Vente;1100000
996;2020-02-06 00:00:00;Vente;169000
997;2020-02-05 00:00:00;Vente;300000
998;2020-02-11 00:00:00;Vente;420000
999;2020-02-14 00:00:00;Vente;104000
1000;2020-02-13 00:00:00;Vente;137000
1001;2020-02-11 00:00:00;Vente;152015
1002;2020-01-15 00:00:00;Vente;117000
1003;2020-02-25 00:00:00;Vente;228710
1004;2020-02-26 00:00:00;Vente;114000
1005;2020-02-07 00:00:00;Vente;273000
1006;2020-02-28 00:00:00;Vente;55000
1007;2020-02-14 00:00:00;Vente;22000
1008;2020-02-21 00:00:00;Vente;258000
1009;2020-02-14 00:00:00;Vente;183000
1010;2020-02-14 00:00:00;Vente;620000
1011;2020-02-14 00:00:00;Vente;325000
1012;2020-02-24 00:00:00;Vente;109000
1013;2020-03-02 00:00:00;Vente;342000
1014;2020-02-25 00:00:00;Vente;50000
1015;2020-02-17 00:00:00;Vente;118000
1016;2020-02-18 00:00:00;Vente;376890
1017;2020-02-24 00:00:00;Vente;325000
1018;2020-02-17 00:00:00;Vente;262400
1019;2020-03-04 00:00:00;Vente;70000
1020;2020-03-06 00:00:00;Vente;131000
1021;2020-02-28 00:00:00;Vente;124910
1022;2020-03-13 00:00:00;Vente;142718
1023;2020-03-06 00:00:00;Vente;332000
1024;2020-03-02 00:00:00;Vente;339500
1025;2020-03-05 00:00:00;Vente;175000
1026;2020-03-03 00:00:00;Vente;104500
1027;2020-03-11 00:00:00;Vente;486000
1028;2020-03-20 00:00:00;Vente;166070
1029;2020-03-20 00:00:00;Vente;159000
1030;2020-03-05 00:00:00;Vente;680000
1031;2020-03-12 00:00:00;Vente;185000
1032;2020-03-25 00:00:00;Vente;139000
1033;2020-03-25 00:00:00;Vente;147360
1034;2020-03-10 00:00:00;Vente;201000
1035;2020-03-24 00:00:00;Vente;80000
1036;2020-03-13 00:00:00;Vente;232000
1037;2020-03-13 00:00:00;Vente;60500
1038;2020-03-19 00:00:00;Vente;480000
1039;2020-03-16 00:00:00;Vente;32000
1040;2020-03-03 00:00:00;Vente;98000
1041;2020-03-26 00:00:00;Vente;101000
1042;2020-03-26 00:00:00;Vente;202000
1043;2020-03-20 00:00:00;Vente;205000
1044;2020-03-26 00:00:00;Vente;240000
1045;2020-03-12 00:00:00;Vente;268000
1046;2020-03-17 00:00:00;Vente;243000
1047;2020-03-26 00:00:00;Vente;74000
1048;2020-04-01 00:00:00;Vente;275000
1049;2020-04-02 00:00:00;Vente;287000
1050;2020-04-03 00:00:00;Vente;217000
1051;2020-04-14 00:00:00;Vente;147000
1052;2020-04-02 00:00:00;Vente;216200
1053;2020-04-22 00:00:00;Vente;387400
1054;2020-04-23 00:00:00;Vente;179000
1055;2020-04-10 00:00:00;Vente;250000
1056;2020-04-23 00:00:00;Vente;410000
1057;2020-02-28 00:00:00;Vente;215000
1058;2020-04-28 00:00:00;Vente;160000
1059;2020-03-27 00:00:00;Vente;364000
1060;2020-04-30 00:00:00;Vente;125000
1061;2020-04-30 00:00:00;Vente;355000
1062;2020-04-30 00:00:00;Vente;310000
1063;2020-02-21 00:00:00;Vente;101800
1064;2020-03-02 00:00:00;Vente;193000
1065;2020-03-02 00:00:00;Vente;140000
1066;2020-05-15 00:00:00;Vente;570000
1067;2020-05-07 00:00:00;Vente;149000
1068;2020-05-15 00:00:00;Vente;65000
1069;2020-05-05 00:00:00;Vente;223000
1070;2020-04-22 00:00:00;Vente;157000
1071;2020-05-12 00:00:00;Vente;221770
1072;2020-05-05 00:00:00;Vente;219000
1073;2020-05-11 00:00:00;Vente;635000
1074;2020-03-06 00:00:00;Vente;120000
1075;2020-03-09 00:00:00;Vente;130000
1076;2020-05-20 00:00:00;Vente;114500
1077;2020-05-12 00:00:00;Vente;93000
1078;2020-04-16 00:00:00;Vente;255000
1079;2020-03-10 00:00:00;Vente;133000
1080;2020-03-10 00:00:00;Vente;50000
1081;2020-05-25 00:00:00;Vente;167000
1082;2020-05-25 00:00:00;Vente;811500
1083;2020-05-14 00:00:00;Vente;102000
1084;2020-05-12 00:00:00;Vente;180000
1085;2020-03-11 00:00:00;Vente;489000
1086;2020-05-27 00:00:00;Vente;136000
1087;2020-03-17 00:00:00;Vente;151000
1088;2020-05-26 00:00:00;Vente;8000
1089;2020-03-17 00:00:00;Vente;263000
1090;2020-05-18 00:00:00;Vente;187000
1091;2020-05-26 00:00:00;Vente;121000
1092;2020-06-02 00:00:00;Vente;335000
1093;2020-05-19 00:00:00;Vente;205000
1094;2020-05-20 00:00:00;Vente;148000
1095;2020-05-20 00:00:00;Vente;250000
1096;2020-05-26 00:00:00;Vente;177000
1097;2020-05-29 00:00:00;Vente;90000
1098;2020-05-25 00:00:00;Vente;135000
1099;2020-05-29 00:00:00;Vente;172000
1100;2020-04-03 00:00:00;Vente;165000
1101;2020-04-21 00:00:00;Vente;103000
1102;2020-06-08 00:00:00;Vente;130000
1103;2020-04-30 00:00:00;Vente;285000
1104;2020-05-26 00:00:00;Vente;198500
1105;2020-05-29 00:00:00;Vente;122500
1106;2020-06-05 00:00:00;Vente;202000
1107;2020-05-20 00:00:00;Vente;500000
1108;2020-05-20 00:00:00;Vente;560000
1109;2020-04-29 00:00:00;Vente;119000
1110;2020-04-30 00:00:00;Vente;128000
1111;2020-04-29 00:00:00;Vente;154000
1112;2020-05-29 00:00:00;Vente;292000
1113;2020-05-14 00:00:00;Vente;110000
1114;2020-05-14 00:00:00;Vente;311436
1115;2020-06-05 00:00:00;Vente;425000
1116;2020-05-29 00:00:00;Vente;165000
1117;2020-06-03 00:00:00;Vente;350000
1118;2020-06-03 00:00:00;Vente;238000
1119;2020-05-14 00:00:00;Vente;92000
1120;2020-06-16 00:00:00;Vente;282000
1121;2020-06-03 00:00:00;Vente;475000
1122;2020-06-03 00:00:00;Vente;84200
1123;2020-06-15 00:00:00;Vente;111000
1124;2020-06-10 00:00:00;Vente;240000
1125;2020-06-11 00:00:00;Vente;112000
1126;2020-06-08 00:00:00;Vente;103000
1127;2020-06-12 00:00:00;Vente;197000
1128;2020-05-29 00:00:00;Vente;150000
1129;2020-05-18 00:00:00;Vente;435000
1130;2020-06-12 00:00:00;Vente;450000
1131;2020-06-15 00:00:00;Vente;210000
1132;2020-06-19 00:00:00;Vente;122000
1133;2020-06-19 00:00:00;Vente;105000
1134;2020-06-18 00:00:00;Vente;117000
1135;2020-06-19 00:00:00;Vente;145000
1136;2020-05-25 00:00:00;Vente;381300
1137;2020-05-25 00:00:00;Vente;79000
1138;2020-05-26 00:00:00;Vente;235000
1139;2020-06-22 00:00:00;Vente;285000
1140;2020-06-18 00:00:00;Vente;242000
1141;2020-06-17 00:00:00;Vente;395000
1142;2020-06-15 00:00:00;Vente;90950
1143;2020-06-23 00:00:00;Vente;60000
1144;2020-06-10 00:00:00;Vente;260000
1145;2020-06-11 00:00:00;Vente;140000
1146;2020-05-26 00:00:00;Vente;125000
1147;2020-05-26 00:00:00;Vente;345000
1148;2020-06-22 00:00:00;Vente;290000
1149;2020-05-27 00:00:00;Vente;170000
1150;2020-06-02 00:00:00;Vente;185750
1151;2020-06-17 00:00:00;Vente;200000
1152;2020-06-11 00:00:00;Vente;113000
1153;2020-06-15 00:00:00;Vente;138000
1154;2020-01-03 00:00:00;Vente;420000
1155;2020-01-16 00:00:00;Vente;161100
1156;2020-01-08 00:00:00;Vente;195000
1157;2020-01-13 00:00:00;Vente;64700
1158;2020-01-14 00:00:00;Vente;245000
1159;2020-01-07 00:00:00;Vente;73500
1160;2020-01-15 00:00:00;Vente;143000
1161;2020-01-10 00:00:00;Vente;185000
1162;2020-01-10 00:00:00;Vente;780000
1163;2020-01-06 00:00:00;Vente;170000
1164;2020-01-22 00:00:00;Vente;78000
1165;2020-01-25 00:00:00;Vente;39000
1166;2020-01-14 00:00:00;Vente;82000
1167;2020-01-27 00:00:00;Vente;170000
1168;2020-02-03 00:00:00;Vente;107000
1169;2020-01-21 00:00:00;Vente;129900
1170;2020-02-05 00:00:00;Vente;190000
1171;2020-01-10 00:00:00;Vente;175500
1172;2020-01-30 00:00:00;Vente;296000
1173;2020-01-27 00:00:00;Vente;160000
1174;2020-01-15 00:00:00;Vente;185000
1175;2020-02-03 00:00:00;Vente;95000
1176;2020-02-03 00:00:00;Vente;244285
1177;2020-01-24 00:00:00;Vente;230000
1178;2020-02-03 00:00:00;Vente;500000
1179;2020-01-22 00:00:00;Vente;81500
1180;2020-02-07 00:00:00;Vente;135000
1181;2020-01-27 00:00:00;Vente;90000
1182;2020-01-27 00:00:00;Vente;227500
1183;2020-01-17 00:00:00;Vente;347100
1184;2020-01-31 00:00:00;Vente;140000
1185;2020-01-28 00:00:00;Vente;540000
1186;2020-01-14 00:00:00;Vente;73000
1187;2020-01-21 00:00:00;Vente;129907
1188;2020-02-07 00:00:00;Vente;45000
1189;2020-02-07 00:00:00;Vente;80000
1190;2020-01-22 00:00:00;Vente;375000
