cadastre_id;code_type_voie;code_voie;code_id_commune;prefixe_section;section;numero_plan;nature_culture;nature_culture_speciale;surface_terrain
21150;5;7045;2701;;HS;120;;;
21151;8;451;2701;;AY;472;;;
21152;0;2120;2701;;AM;87;;;
21153;0;2280;2709;;AC;98;;;
21154;0;1486;2701;;AY;401;;;
21155;10;621;2701;;HT;417;;;
21156;0;1120;2701;;BK;784;;;
21157;0;940;2705;;BI;13;;;
21158;0;2280;2709;;AC;776;;;
21159;0;560;2704;;AC;83;;;
21160;0;930;2711;;AL;16;;;
21161;0;190;2711;;AH;128;;;
21162;0;1990;2711;;AI;166;;;
21163;5;500;2712;;AR;286;;;
21164;5;500;2712;;AR;286;;;
21165;18;A007;2711;;BL;194;;;
21166;0;1715;2711;;AK;3;;;
21167;0;803;2711;;ZC;43;;;
21168;0;803;2711;;ZC;43;;;
21169;46;X003;2711;;AS;217;;;
21170;0;1080;2712;;AP;147;;;
21171;10;57;2713;;AB;67;;;
21172;1;175;2714;;ZW;262;;;
21173;1;175;2714;;ZW;262;;;
21174;18;A026;2715;228;DK;19;;;
21175;18;A081;2716;;BW;592;;;
21176;18;A180;2717;;AY;59;;;
21177;24;62;2718;;BL;266;;;
21178;1;1620;2717;;AW;42;;;
21179;18;A300;2717;;AW;5;;;
21180;10;3639;2719;60;AK;423;;;
21181;0;1265;2718;;AM;1318;;;
21182;0;2670;2718;;AT;543;;;
21183;0;1836;2718;;AR;977;;;
21184;1;640;2717;;AC;247;;;
21185;0;460;2717;;BS;29;;;
21186;24;1509;2720;;AD;618;;;
21187;15;1820;2718;;AN;582;;;
21188;0;460;2715;;AL;276;;;
21189;0;840;2716;;BW;627;;;
21190;1;551;2715;228;CX;116;;;
21191;59;A019;2721;;ZB;354;;;
21192;59;A083;2722;;AI;289;;;
21193;0;380;2722;;ZE;28;;;
21194;0;1121;2716;;BO;287;;;
21195;0;2200;2718;;AT;71;;;
21196;1;2440;2718;;AP;545;;;
21197;18;A057;2715;228;AY;28;;;
21198;18;A052;2715;228;CZ;1;;;
21199;1;180;2721;;AH;1221;;;
21200;0;495;2718;;BL;321;;;
21201;18;A048;2715;228;DI;13;;;
21202;1;1620;2717;;AW;42;;;
21203;1;2960;2717;;AT;350;;;
21204;1;1480;2720;;AH;35;;;
21205;0;874;2716;;BW;697;;;
21206;0;1570;2722;;ZH;468;;;
21207;0;837;2720;;AM;285;;;
21208;0;580;2723;;AN;941;;;
21209;0;296;2721;;AI;803;;;
21210;15;191;2722;;AD;861;;;
21211;18;A043;2715;228;DI;32;;;
21212;18;A046;2722;;AE;471;;;
21213;0;642;2722;;ZX;734;;;
21214;1;1283;2718;;AP;662;;;
21215;18;A046;2722;;AE;471;;;
21216;3;3841;2724;166;L;1463;;;
21217;15;1232;2720;;AH;807;;;
21218;18;A560;2717;;AY;51;;;
21219;0;468;2717;;AK;417;;;
21220;1;3328;2719;60;BM;335;;;
21221;18;A004;2715;228;CZ;122;;;
21222;1;640;2717;;BP;363;;;
21223;1;3982;2724;166;AC;320;;;
21224;0;2660;2718;;AW;253;;;
21225;1;60;2721;;AH;861;;;
21226;0;4097;2724;166;AD;650;;;
21227;1;1668;2717;;I;174;;;
21228;2;4085;2724;166;AV;42;;;
21229;18;A076;2715;228;DI;41;;;
21230;15;140;2718;;AN;840;;;
21231;0;1750;2718;;AE;127;;;
21232;18;A260;2717;;AY;56;;;
21233;0;2269;2718;;BE;308;;;
21234;0;2260;2718;;BH;1505;;;
21235;0;2750;2718;;AS;318;;;
21236;18;A540;2717;;AY;52;;;
21237;0;2000;2717;;AW;91;;;
21238;0;280;2720;;AK;841;;;
21239;18;A560;2717;;AY;51;;;
21240;0;1560;2718;;AW;222;;;
21241;12;2370;2718;;AX;442;;;
21242;0;1160;2720;;AB;522;;;
21243;18;A024;2725;;ZB;1029;;;
21244;15;191;2722;;ZX;939;;;
21245;18;A071;2715;228;DI;40;;;
21246;5;330;2717;;CT;41;;;
21247;0;1720;2716;;BT;687;;;
21248;0;89;2720;;BD;642;;;
21249;18;A060;2717;;AW;8;;;
21250;18;A257;2717;;BP;368;;;
21251;1;1060;2722;;ZX;238;;;
21252;18;A082;2715;228;AY;27;;;
21253;1;1620;2717;;AW;70;;;
21254;22;1780;2720;;AH;742;;;
21255;18;A580;2717;;AY;49;;;
21256;0;1800;2718;;AP;224;;;
21257;18;A048;2715;228;DI;13;;;
21258;0;4093;2724;166;F;1989;;;
21259;0;3414;2719;60;AV;63;;;
21260;1;640;2717;;AC;310;;;
21261;0;1720;2716;;BT;689;;;
21262;18;A220;2717;;AW;5;;;
21263;0;1720;2716;;BT;689;;;
21264;0;60;2726;;AD;338;;;
21265;8;B008;2727;;AE;62;;;
21266;0;25;2719;60;BS;220;;;
21267;3;3841;2724;166;L;1463;;;
21268;18;A056;2715;228;AY;26;;;
21269;0;4094;2724;166;F;1989;;;
21270;0;730;2722;;ZH;55;;;
21271;15;1560;2722;;ZW;501;;;
21272;1;100;2714;;ZV;210;;;
21273;59;A083;2722;;AI;289;;;
21274;15;120;2721;;AI;1145;;;
21275;0;2360;2718;;AV;263;;;
21276;1;1516;2717;;I;174;;;
21277;18;A560;2717;;AY;51;;;
21278;18;A715;2717;;AW;24;;;
21279;18;A760;2717;;AW;6;;;
21280;10;3280;2719;60;BZ;75;;;
21281;0;642;2722;;ZX;734;;;
21282;0;495;2718;;BL;321;;;
21283;0;570;2720;;AE;833;;;
21284;1;640;2717;;AC;476;;;
21285;0;400;2718;;AL;1159;;;
21286;15;1232;2720;;AH;573;;;
21287;15;191;2722;;ZX;254;;;
21288;18;A040;2717;;AW;18;;;
21289;18;A026;2715;228;DK;19;;;
21290;0;3454;2719;60;BR;20;;;
21291;0;3170;2718;;AZ;204;;;
21292;0;4094;2724;166;F;1989;;;
21293;18;A082;2715;228;AY;27;;;
21294;1;2960;2717;;AT;350;;;
21295;1;1620;2717;;AW;42;;;
21296;10;1141;2716;;BM;143;;;
21297;18;A400;2717;;AW;4;;;
21298;0;1570;2722;;ZH;143;;;
21299;18;A057;2715;228;AY;28;;;
21300;18;A166;2720;;AH;720;;;
21301;8;A076;2723;;AI;1055;;;
21302;0;1750;2718;;AE;1213;;;
21303;0;30;2720;;AD;578;;;
21304;1;640;2717;;AC;476;;;
21305;1;1516;2717;;I;174;;;
21306;1;500;2716;;BN;511;;;
21307;1;500;2716;;BN;511;;;
21308;0;168;2722;;ZX;307;;;
21309;22;2615;2718;;AP;504;;;
21310;0;2157;2718;;AI;315;;;
21311;0;337;2718;;BH;5;;;
21312;0;1573;2722;;ZH;39;;;
21313;0;121;2718;;AI;505;;;
21314;28;404;2718;;BL;405;;;
21315;0;4765;2728;;AE;932;;;
21316;2;158;2729;;AM;4;;;
21317;0;4380;2730;;AN;55;;;
21318;0;2780;2730;;AO;611;;;
21319;1;3415;2731;;BL;219;;;
21320;15;1445;2732;;AO;266;;;
21321;1;3415;2731;;BL;222;;;
21322;1;4510;2728;;AI;499;;;
21323;1;3680;2731;;BC;182;;;
21324;1;2930;2731;;BH;13;;;
21325;1;3415;2731;;BL;222;;;
21326;1;1677;2731;;BM;167;;;
21327;59;A180;2733;;ZI;243;;;
21328;0;485;2734;;AB;206;;;
21329;21;2935;2731;;BC;538;;;
21330;1;4570;2731;;AZ;357;;;
21331;1;170;2731;;AW;80;S;;106
21332;0;1610;2731;;AL;507;;;
21333;21;2935;2731;;BC;305;;;
21334;1;3250;2731;;BC;137;;;
21335;21;2935;2731;;BC;256;;;
21336;10;3676;2731;;AE;708;;;
21337;21;2935;2731;;BE;149;;;
21338;0;1190;2732;;AH;266;S;;91
21339;2;1890;2732;;AO;235;;;
21340;10;468;2732;;AN;667;;;
21341;21;2935;2731;;BE;137;;;
21342;0;2100;2730;;BO;951;;;
21343;0;1960;2731;;AL;339;;;
21344;0;1912;2731;;AM;160;S;;306
21345;0;1780;2732;;AN;644;;;
21346;0;1940;2731;;AL;489;;;
21347;2;3677;2731;;BL;5;;;
21348;0;8830;2728;;AH;1134;;;
21349;2;3677;2731;;BL;2;;;
21350;0;8890;2728;;AC;693;;;
21351;0;1200;2732;;AO;111;;;
21352;21;2935;2731;;BI;442;;;
21353;21;2935;2731;;BE;23;;;
21354;0;4980;2730;;BM;757;;;
21355;3;570;2733;;ZK;279;;;
21356;1;3560;2730;;AO;98;;;
21357;0;1580;2731;;BI;488;;;
21358;0;1950;2731;;BH;35;;;
21359;0;1465;2732;;AR;129;S;;179
21360;0;4420;2730;;AN;196;;;
21361;0;6750;2728;;AE;734;;;
21362;1;3409;2731;;BM;143;;;
21363;18;A081;2730;;AN;134;;;
21364;0;7650;2728;;AH;797;;;
21365;1;3415;2731;;BL;222;;;
21366;2;3677;2731;;BM;12;;;
21367;0;100;2733;;AD;37;J;;158
21368;21;2935;2731;;BC;257;;;
21369;15;1445;2732;;AO;266;;;
21370;0;240;2729;;AY;317;;;
21371;1;3275;2731;;BV;122;;;
21372;1;3409;2731;;BM;143;;;
21373;1;4570;2731;;AZ;357;;;
21374;2;3677;2731;;BL;2;;;
21375;2;3677;2731;;BM;11;;;
21376;2;3100;2731;;BE;57;;;
21377;1;4570;2731;;AZ;357;;;
21378;0;1912;2731;;AP;29;;;
21379;1;315;2734;;AB;85;;;
21380;1;4570;2731;;AX;326;;;
21381;1;4425;2731;;BC;199;;;
21382;1;475;2734;;AB;139;;;
21383;0;8250;2728;;AE;819;;;
21384;15;5150;2728;;AE;972;;;
21385;21;2935;2731;;BI;536;;;
21386;1;4510;2728;;AI;499;;;
21387;21;2935;2731;;BE;141;;;
21388;0;2840;2731;;BI;242;;;
21389;51;7520;2728;;AL;581;;;
21390;2;3677;2731;;BL;215;;;
21391;21;2935;2731;;BC;304;;;
21392;1;1677;2731;;BM;20;;;
21393;2;3677;2731;;BL;5;;;
21394;21;2935;2731;;BI;295;;;
21395;1;4570;2731;;AR;384;;;
21396;0;1305;2735;;BE;67;;;
21397;2;1280;2736;;ZP;247;;;
21398;1;2962;2735;;DR;464;;;
21399;0;4560;2735;;BH;283;;;
21400;1;2390;2735;;EY;798;;;
21401;0;630;2735;;IN;53;;;
21402;0;4560;2735;;BH;181;;;
21403;75;1537;2735;;DO;312;;;
21404;15;30;2735;;BW;453;;;
21405;0;1590;2735;;DX;267;;;
21406;0;1120;2737;;F;1450;;;
21407;0;635;2735;;AS;344;;;
21408;0;920;2735;;BL;102;;;
21409;5;530;2735;;EN;190;;;
21410;0;1710;2735;;DW;193;;;
21411;0;4750;2735;;BY;10;;;
21412;1;2013;2735;;HV;862;;;
21413;0;1137;2738;;AK;291;;;
21414;0;1120;2737;;F;1802;;;
21415;15;4380;2735;;EP;84;;;
21416;0;3680;2735;;AP;541;;;
21417;10;1090;2739;;BW;32;;;
21418;15;4054;2735;;KX;13;;;
21419;0;4560;2735;;BI;148;;;
21420;1;2727;2740;;BD;284;;;
21421;15;73;2741;;AL;314;;;
21422;1;3256;2740;;CZ;493;;;
21423;0;3708;2740;;BE;363;;;
21424;12;11;2742;;C;770;;;
21425;15;890;2743;;AX;83;;;
21426;0;3310;2743;;AL;179;;;
21427;0;263;2744;;BE;4;;;
21428;0;280;2745;;AZ;974;;;
21429;0;2208;2746;;PY;55;;;
21430;0;4150;2745;;DE;160;;;
21431;1;1170;2747;;AT;441;;;
21432;8;B053;2748;;AK;45;;;
21433;0;2173;2745;;NI;221;;;
21434;0;154;2749;;AK;222;;;
21435;0;25;2745;;DX;197;;;
21436;0;560;2744;;BC;103;;;
21437;0;2190;2745;;DW;156;;;
21438;1;4322;2746;;OI;173;;;
21439;1;3515;2745;;HT;82;;;
21440;2;3176;2745;;EY;213;;;
21441;0;3605;2745;;DE;291;;;
21442;0;1955;2745;;DE;376;;;
21443;0;1700;2745;;EL;584;;;
21444;0;196;2745;;EY;52;;;
21445;0;2115;2745;;IX;111;;;
21446;0;5265;2745;;IV;335;;;
21447;0;4025;2745;;IK;179;;;
21448;0;2677;2746;;OS;19;;;
21449;0;2880;2746;;BO;356;;;
21450;0;4995;2745;;EH;73;;;
21451;0;2060;2745;;IM;762;;;
21452;1;545;2745;;EN;9;;;
21453;1;370;2748;;AC;92;;;
21454;0;1446;2750;;LM;19;;;
21455;1;4327;2746;;OI;176;;;
21456;0;260;2746;;DR;121;;;
21457;0;191;2744;;AS;714;;;
21458;15;1340;2747;;AI;358;;;
21459;0;2015;2745;;DW;92;;;
21460;36;3290;2745;;CZ;33;;;
21461;0;1870;2745;;HV;503;;;
21462;0;4245;2745;;CS;230;;;
21463;0;1285;2745;;DX;133;;;
21464;12;360;2745;;DY;556;;;
21465;1;2160;2745;;EI;154;;;
21466;0;2045;2745;;DP;162;;;
21467;1;2204;2746;;CW;98;;;
21468;1;640;2744;;BD;109;;;
21469;0;2090;2746;;CV;1263;;;
21470;0;937;2746;;NW;302;;;
21471;0;5245;2745;;AZ;152;;;
21472;0;5015;2745;;DX;90;;;
21473;1;3075;2745;;DW;197;;;
21474;1;3190;2746;;BR;763;;;
21475;0;853;2751;;EH;116;;;
21476;0;3895;2745;;DE;255;;;
21477;0;2208;2746;;PY;55;;;
21478;15;2145;2745;;HT;38;;;
21479;1;3515;2745;;HT;22;;;
21480;0;3980;2745;;EN;182;;;
21481;0;2;2751;;DW;399;;;
21482;0;5245;2745;;AZ;152;;;
21483;0;1695;2745;;DY;353;;;
21484;12;4795;2745;;DX;200;;;
21485;0;1685;2745;;EH;160;;;
21486;15;875;2745;;DW;61;;;
21487;1;4322;2746;;OI;175;;;
21488;0;4115;2745;;HV;635;;;
21489;1;4322;2746;;OI;175;;;
21490;0;1446;2750;;LM;19;;;
21491;0;2130;2745;;DX;559;;;
21492;2;292;2750;;LT;156;;;
21493;12;4795;2745;;DX;200;;;
21494;1;370;2748;;AC;92;;;
21495;0;321;2750;;LV;2;;;
21496;0;853;2751;;EH;116;;;
21497;0;2405;2745;;EO;44;;;
21498;0;4901;2745;;HS;21;;;
21499;0;3272;2746;;OS;7;;;
21500;0;3265;2746;;BE;388;;;
21501;1;640;2744;;BD;109;;;
21502;0;305;2745;;DI;234;;;
21503;15;5160;2745;;EW;291;;;
21504;12;360;2745;;DY;170;;;
21505;15;2145;2745;;HT;38;;;
21506;2;2092;2750;;LV;18;;;
21507;0;4115;2745;;HV;635;;;
21508;0;3470;2745;;DK;20;;;
21509;0;2208;2746;;PY;55;;;
21510;0;1015;2745;;NR;40;;;
21511;0;3470;2745;;DK;20;;;
21512;0;2680;2746;;BS;705;;;
21513;2;2092;2750;;LV;18;;;
21514;0;565;2745;;HR;356;;;
21515;0;45;2745;;DL;51;;;
21516;0;1695;2745;;DY;203;;;
21517;1;4322;2746;;OI;175;;;
21518;0;1655;2745;;HR;356;;;
21519;1;2204;2746;;BR;808;;;
21520;0;2004;2750;;MZ;67;;;
21521;0;5248;2750;;MD;184;;;
21522;0;1515;2745;;DZ;275;;;
21523;1;885;2745;;EL;631;;;
21524;0;285;2751;;EH;115;;;
21525;0;1157;2746;;SV;107;;;
21526;12;2770;2745;;EH;12;;;
21527;0;5275;2746;;CX;150;;;
21528;0;258;2752;;AL;198;;;
21529;0;1740;2753;;AC;539;;;
21530;0;390;2753;;AI;155;;;
21531;0;6;2754;;AD;2;;;
21532;0;80;2755;;AE;119;;;
21533;0;685;2756;;AH;73;;;
21534;0;1665;2753;;AH;364;;;
21535;0;690;2753;;AC;264;;;
21536;5;1843;2753;;AB;1131;;;
21537;0;420;2753;;AD;225;;;
21538;0;570;2753;;AB;453;;;
21539;0;350;2757;;AD;789;;;
21540;55;2354;2753;;AZ;510;;;
21541;12;7;2758;;B;654;;;
21542;0;220;2759;;AI;380;;;
21543;12;203;2753;;AZ;341;;;
21544;0;1710;2753;;AB;1306;;;
21545;1;100;2756;;AR;133;;;
21546;0;180;2759;;AI;195;;;
21547;0;880;2753;;AT;77;;;
21548;0;395;2757;;AS;113;;;
21549;1;100;2756;;AR;133;;;
21550;0;25;2760;;AI;146;;;
21551;0;135;2752;;AN;348;;;
21552;0;395;2757;;AS;113;;;
21553;0;41;2761;;ZC;276;;;
21554;0;94;2753;;AX;253;;;
21555;0;540;2757;;AM;827;;;
21556;1;1223;2753;;AZ;341;;;
21557;0;540;2757;;AM;827;;;
21558;0;490;2753;;AL;47;;;
21559;0;1360;2753;;AB;49;;;
21560;0;810;2762;;BR;50;;;
21561;0;250;2756;;AB;47;;;
21562;1;410;2763;;AE;41;;;
21563;0;195;2752;;AN;206;;;
21564;0;110;2752;;AV;90;;;
21565;0;453;2764;;AB;630;;;
21566;0;420;2753;;AD;225;;;
21567;0;258;2752;;AH;39;;;
21568;12;190;2753;;AB;984;;;
21569;1;340;2757;;AD;664;;;
21570;10;440;2757;;AD;156;;;
21571;1;100;2756;;AR;133;;;
21572;24;1581;2753;;AB;297;;;
21573;0;260;2753;;AV;261;;;
21574;1;1520;2753;;AL;352;;;
21575;0;200;2759;;AI;382;;;
21576;0;330;2762;;BV;39;;;
21577;0;1840;2753;;AC;221;;;
21578;0;300;2759;;AK;18;;;
21579;0;1650;2753;;AC;132;;;
21580;0;60;2753;;AK;363;;;
21581;0;27;2752;;AP;211;;;
21582;0;88;2752;;AS;112;;;
21583;1;1520;2753;;AL;352;;;
21584;55;2354;2753;;AZ;510;;;
21585;0;25;2765;;AI;71;;;
21586;0;320;2753;;AB;233;;;
21587;8;A066;2752;;AW;30;;;
21588;0;638;2753;;AH;505;;;
21589;1;149;2752;;AP;24;;;
21590;0;330;2753;;AC;250;;;
21591;0;230;2752;;AL;401;;;
21592;0;1600;2753;;AB;699;;;
21593;0;1600;2753;;AB;699;;;
21594;0;1130;2753;;AB;374;;;
21595;5;1410;2753;;AZ;510;;;
21596;0;1830;2753;;AC;542;;;
21597;8;B043;2766;;ZA;103;;;
21598;0;1010;2753;;AC;143;;;
21599;0;35;2767;;AD;162;;;
21600;0;1650;2753;;AC;114;;;
21601;0;685;2756;;AH;73;;;
21602;0;2010;2753;;AK;486;;;
21603;0;220;2759;;AH;124;;;
21604;0;510;2756;;AY;681;;;
21605;0;370;2753;;AB;1116;;;
21606;0;33;2768;;AA;12;;;
21607;0;1530;2753;;AB;370;;;
21608;0;1310;2753;;AD;199;;;
21609;3;40;2769;;AH;87;;;
21610;0;20;2770;;AH;50;;;
21611;0;320;2764;;AC;211;;;
21612;0;110;2753;;AB;49;;;
21613;0;36;2752;;AP;21;;;
21614;0;262;2764;;AN;207;;;
21615;0;1650;2753;;AC;133;;;
21616;1;500;2771;;AE;19;;;
21617;1;100;2756;;AR;133;;;
21618;12;1340;2753;;AC;95;;;
21619;0;580;2753;;AI;198;;;
21620;0;880;2753;;BC;283;;;
21621;0;45;2772;;AB;131;;;
21622;0;1270;2753;;AL;496;;;
21623;0;20;2773;;AH;44;;;
21624;8;B002;2774;;A;1919;;;
21625;0;440;2775;;B;259;;;
21626;3;112;2776;;C;1804;;;
21627;1;600;2777;;AD;53;;;
21628;3;85;2778;;A;624;;;
21629;5;693;2777;;AS;466;;;
21630;15;490;2777;;AM;405;;;
21631;0;123;2779;;AM;500;;;
21632;0;460;2779;;AB;511;;;
21633;8;B177;2777;;A;162;;;
21634;0;445;2777;;AB;96;;;
21635;0;580;2775;;A;1058;;;
21636;0;1060;2779;;AT;437;;;
21637;0;200;2780;;AM;72;;;
21638;0;140;2779;;AC;363;;;
21639;0;920;2779;;AX;84;;;
21640;0;280;2779;;AB;227;;;
21641;0;340;2779;;AC;85;;;
21642;1;435;2779;;AK;153;;;
21643;0;60;2779;;AT;21;;;
21644;0;260;2781;;AC;659;;;
21645;0;360;2782;;AE;53;;;
21646;10;42;2776;;C;517;;;
21647;0;195;2777;;AB;146;;;
21648;0;330;2775;;B;282;;;
21649;15;490;2777;;AM;405;;;
21650;0;570;2779;;AX;3;;;
21651;0;260;2781;;AC;659;;;
21652;0;60;2779;;AT;127;;;
21653;5;823;2777;;E;1320;;;
21654;0;1020;2779;;AC;335;;;
21655;18;A005;2779;;AH;132;;;
21656;5;838;2777;;AO;563;;;
21657;0;980;2779;;AC;310;;;
21658;0;236;2780;;AM;72;;;
21659;3;57;2783;;A;1349;;;
21660;5;2;2784;;A;1656;;;
21661;3;53;2785;;AB;492;;;
21662;0;25;2786;;B;680;;;
21663;8;2540;2787;;BE;68;;;
21664;0;480;2788;;AL;337;;;
21665;0;40;2788;;AE;764;;;
21666;8;2380;2787;;AK;819;;;
21667;0;110;2789;;AD;364;;;
21668;5;649;2788;;AE;598;;;
21669;5;1192;2787;;AL;603;;;
21670;3;490;2790;;AL;52;;;
21671;0;80;2788;;AL;337;;;
21672;0;130;2788;;AE;601;;;
21673;8;B279;2791;;A;2346;;;
21674;0;430;2788;;AB;429;;;
21675;5;6;2792;;A;1499;;;
21676;0;740;2787;;AB;435;;;
21677;0;255;2788;;AL;602;;;
21678;8;B343;2791;;AE;596;;;
21679;0;40;2788;;AE;764;;;
21680;0;255;2788;;AL;202;;;
21681;0;1000;2788;;AK;164;;;
21682;0;660;2788;;AE;103;;;
21683;0;255;2788;;AB;177;;;
21684;0;140;2788;;AL;152;;;
21685;44;12;2788;;AL;113;;;
21686;0;1180;2787;;AK;533;;;
21687;0;750;2793;;AB;694;;;
21688;10;98;2786;;AB;6;;;
21689;8;2520;2787;;BE;101;;;
21690;3;34;2794;;B;1030;;;
21691;15;960;2788;;AL;27;;;
21692;1;610;2788;;AL;50;;;
21693;0;170;2795;;AC;371;;;
21694;0;290;2796;;AH;950;;;
21695;3;500;2790;;BV;13;;;
21696;3;500;2790;;BV;13;;;
21697;0;6;2797;;AL;219;;;
21698;0;201;2796;;AL;437;;;
21699;0;625;2788;;AL;517;;;
21700;15;4440;2798;;DV;335;;;
21701;0;560;2798;;EV;27;;;
21702;0;3210;2798;;BI;284;;;
21703;18;A080;2799;;AN;125;;;
21704;0;900;2798;;DY;190;;;
21705;0;4797;2798;;BE;34;;;
21706;0;5630;2798;;BI;211;;;
21707;0;560;2798;;EV;27;;;
21708;1;3530;2798;;DW;72;;;
21709;1;5820;2798;;DY;314;;;
21710;0;262;2800;;AH;277;;;
21711;0;4590;2798;;EL;194;;;
21712;0;4340;2798;;EW;54;;;
21713;0;6060;2798;;EM;44;;;
21714;0;230;2801;;YB;180;;;
21715;0;1830;2798;;EM;14;;;
21716;0;6390;2798;;BD;9;;;
21717;0;212;2802;;AB;300;;;
21718;0;3940;2798;;BI;206;;;
21719;0;230;2801;;YB;180;;;
21720;1;5910;2798;;EX;29;;;
21721;0;4590;2798;;EL;194;;;
21722;15;2060;2798;;EL;196;;;
21723;0;810;2798;;BH;328;;;
21724;0;230;2801;;YB;180;;;
21725;15;7040;2798;;EH;647;;;
21726;0;4320;2798;;BE;114;;;
21727;0;810;2798;;BH;88;;;
21728;0;6480;2798;;BI;94;;;
21729;0;5310;2798;;ET;401;;;
21730;1;1400;2798;;EV;227;;;
21731;8;60;2803;;C;474;;;
21732;1;1760;2804;;AI;95;;;
21733;0;95;2805;;AE;498;;;
21734;0;495;2805;;AE;1432;;;
21735;1;10;2806;;AD;2;;;
21736;0;40;2807;;AH;334;;;
21737;0;1990;2808;;AH;193;;;
21738;8;B064;2809;;D;413;;;
21739;0;5380;2808;;AM;119;;;
21740;1;5320;2808;;AH;265;;;
21741;0;2950;2808;;BD;321;;;
21742;15;290;2808;;AL;134;;;
21743;0;1640;2808;;BT;205;;;
21744;0;100;2810;;F;1608;;;
21745;0;2385;2808;;BO;357;;;
21746;15;970;2808;;AK;79;;;
21747;0;930;2808;;AE;384;;;
21748;15;970;2808;;AK;79;;;
21749;0;42;2811;;A;915;T;;791
21750;0;4530;2808;;CE;458;;;
21751;3;377;2812;;ZN;179;;;
21752;0;2030;2808;;BP;13;;;
21753;15;4500;2808;;AY;619;;;
21754;2;225;2813;;E;329;;;
21755;24;2120;2808;;AH;342;;;
21756;0;2950;2808;;BD;321;;;
21757;12;4580;2808;;BX;34;;;
21758;0;5000;2808;;BD;339;;;
21759;22;1090;2808;;CE;606;;;
21760;0;2390;2808;;AD;75;;;
21761;0;2570;2808;;BP;188;;;
21762;0;560;2814;;AI;164;;;
21763;0;1730;2814;;BP;118;;;
21764;0;50;2814;;AL;268;;;
21765;0;51;2815;;BI;1111;;;
21766;0;920;2814;;AH;272;;;
21767;15;3350;2814;;BP;5;;;
21768;0;1020;2814;;BL;234;;;
21769;0;2530;2814;;AI;485;;;
21770;0;3650;2814;;AI;295;;;
21771;0;1360;2814;;AH;109;;;
21772;0;330;2816;;AL;37;;;
21773;0;460;2814;;BR;1;;;
21774;0;900;2814;;BM;15;;;
21775;1;820;2814;;BW;111;;;
21776;0;130;2814;;AD;189;;;
21777;0;3210;2814;;AE;24;;;
21778;0;1020;2814;;BL;216;;;
21779;44;2800;2814;;BN;68;;;
21780;0;414;2817;;AA;100;;;
21781;0;4951;2818;;AL;587;;;
21782;0;1640;2819;;AO;7;;;
21783;2;2560;2819;;AE;96;;;
21784;0;1552;2818;;AR;379;;;
21785;1;1520;2819;;AH;45;;;
21786;1;2940;2820;;AM;10;;;
21787;0;593;2821;;BS;16;;;
21788;18;A030;2822;;AN;4;;;
21789;0;20;2823;;BC;7;;;
21790;0;3920;2820;;AY;270;;;
21791;0;1090;2823;;BI;29;;;
21792;24;518;2821;;AS;22;;;
21793;1;42;2824;;AC;615;;;
21794;0;2060;2825;;AW;24;;;
21795;0;157;2826;;AB;74;;;
21796;0;40;2827;;AV;224;;;
21797;18;A030;2822;;AN;4;;;
21798;0;70;2828;;ZC;37;;;
21799;1;440;2823;;BB;310;;;
21800;0;336;2828;;AD;13;;;
21801;0;4450;2818;;AL;633;;;
21802;12;3790;2829;;AR;297;;;
21803;51;35;2821;;AC;53;;;
21804;15;1810;2818;;BK;32;;;
21805;18;A040;2830;;AC;127;;;
21806;61;134;2823;;ZB;715;;;
21807;0;1390;2831;;AD;606;;;
21808;0;1260;2832;;AE;518;;;
21809;1;650;2833;;AL;123;;;
21810;0;4890;2818;;AL;404;;;
21811;0;1565;2834;;AW;930;;;
21812;2;2335;2825;;BC;30;;;
21813;18;A150;2821;;BL;38;;;
21814;0;3820;2820;;AP;236;;;
21815;0;202;2817;;B;509;;;
21816;0;665;2825;;AE;774;;;
21817;0;2110;2821;;AX;8;;;
21818;5;203;2830;;AA;180;;;
21819;0;551;2818;;AR;283;;;
21820;18;A003;2835;;AH;30;;;
21821;0;176;2836;;AA;298;;;
21822;0;14;2837;;AD;188;;;
21823;3;160;2838;;AA;530;;;
21824;0;1870;2832;;AC;416;;;
21825;0;100;2829;;AS;281;;;
21826;0;440;2827;;BD;339;;;
21827;15;1690;2829;;BE;481;;;
21828;8;B018;2824;;AL;28;;;
21829;0;910;2839;;AD;65;;;
21830;0;408;2828;;AA;736;;;
21831;51;230;2821;;AC;56;;;
21832;0;3632;2818;;BO;102;;;
21833;0;90;2840;;Z;378;;;
21834;1;1030;2831;;AH;653;;;
21835;5;850;2818;;AX;16;;;
21836;0;1040;2825;;AR;496;;;
21837;0;50;2831;;AC;406;;;
21838;78;A255;2819;;AN;7;;;
21839;1;125;2826;;AB;98;;;
21840;12;650;2839;;AB;888;;;
21841;51;66;2822;;AI;123;;;
21842;79;A050;2839;;AY;85;;;
21843;18;A065;2825;;AE;597;;;
21844;0;718;2821;;AT;18;;;
21845;1;820;2833;;AO;161;;;
21846;0;220;2836;;AA;303;;;
21847;0;2784;2821;;BC;17;;;
21848;18;A070;2839;;AB;485;;;
21849;45;345;2841;;AB;121;;;
21850;45;850;2841;;AB;117;;;
21851;18;A200;2819;;AE;110;;;
21852;0;9;2817;;AA;406;;;
21853;0;510;2842;;AD;17;;;
21854;0;844;2839;;AH;842;;;
21855;0;2360;2834;;AO;757;;;
21856;2;3152;2843;182;AM;46;;;
